id,name
SFCITY_BIO 51L,SFCITY_Genetics Laboratory (1.00)
UCSB_GER 8C,UCSB_Beginning German Conversation (2.00)
CHABOT_MUSL 4,CHABOT_History of Jazz Music (3.00)
UCD_NPB 012,UCD_The Human Brain & Disease (3.00)
CANADA_MUS. 210,CANADA_Histories of Popular Music and Rock (3.00)
MEDANOS_HUMAN 30,MEDANOS_Modernist Paris: Artists and Intellectuals (3.00)
UCSC_ART 80T,UCSC_Digital Tools for Contemporary Art Practice (5.00)
SCC_CANT 401,SCC_Elementary Cantonese (4.00)
MODESTO_POLSC 102,MODESTO_The Constitution and the Rights of Persons (3.00)
MTSAC_FRCH 2,MTSAC_Continuing Elementary French (4.00)
FULLRTON_ACCT 100BF,FULLRTON_Financial Accounting Principles (3.00)
GLENDALE_ENGR 141,GLENDALE_Materials Science and Engineering Laboratory (1.00)
TAHOE_MAT 106,TAHOE_Calculus and Analytic Geometry (Part II) (5.00)
NAPA_ASL 121,NAPA_Second Semester American Sign Language (5.00)
ARC_ECE 312,ARC_Child Development (3.00)
TAFT_ETHN 2110,TAFT_Introduction to Race and Ethnicity (3.00)
NORCO_ETS 14,NORCO_African American History I (3.00)
MOORPARK_THA M10A,MOORPARK_Theatre Production: Performance I (3.00)
AHC_MUS 112,AHC_Comprehensive Music Theory 2 (4.00)
CONTRA_ART 132,CONTRA_Photoshop 1 (3.00)
UCLA_ASIA AM 10,UCLA_History of Asian Americans (5.00)
CERRITOS_WGS 140,CERRITOS_Introduction to LGBT Studies (3.00)
ALAMEDA_ENGL 27A,ALAMEDA_The Bible as Literature: Old Testament (3.00)
SMCC_ECE 30,SMCC_Strategies for Working with Challenging Behaviors (3.00)
OHLONE_PHIL 109A,OHLONE_Understanding the Old Testament (3.00)
PALOVRDE_ENG 103,PALOVRDE_Critical Thinking and English Composition (3.00)
MVC_DAN D43,MVC_Tap. Beginning (1.00)
CONTRA_BIOSC 134,CONTRA_Human Physiology (4.00)
LAVC_MEDIART 118,LAVC_Directing (3.00)
GMCC_HUM 120,GMCC_European Humanities (3.00)
CABRILLO_MUS 12,CABRILLO_World Music (3.00)
LAPC_CHICANO 080,LAPC_Chicano Politics (3.00)
WHCL_ENG 003,WHCL_Argumentative Writing and Critical Thinking (3.00)
NAPA_SPCOM 126,NAPA_Intercultural Communication (3.00)
OHLONE_JOUR 155,OHLONE_Mass Media and Society (3.00)
MONTEREY_ENGL 11,MONTEREY_Literature By and About Women (3.00)
UCR_CPLT 17C,UCR_Masterworks of World Literature (4.00)
GLENDALE_T ART 107,GLENDALE_Drama Heritage: Play Structure. Form. and Analysis (3.00)
MESA_BIOL 115,MESA_Marine Biology (4.00)
BAKERFLD_BIOL B3B,BAKERFLD_General Biology II (5.00)
UCB_FRENCH 3,UCB_Intermediate French (5.00)
YUBA_ECOL 10,YUBA_Environment-Concepts and Issues (3.00)
COPPER_CIS 070A,COPPER_Computer Business Applications for Windows (3.00)
PASADENA_CS 006,PASADENA_Introduction to Applied Logic Design (4.00)
RIOHONDO_GDSN 150,RIOHONDO_Typography (3.00)
PALOMAR_PHIL 114,PALOMAR_Asian Philosophies (3.00)
SISKIYOU_THEA 1150,SISKIYOU_Stage Makeup (3.00)
UCSD_MATH 20D,UCSD_Introduction to Differential Equations (4.00)
CAMINO_ART 220,CAMINO_Watercolor Painting II (3.00)
OHLONE_PHYS 120A,OHLONE_Introduction to Physics I - Calculus Supplement (1.00)
SIERRA_ANTH 7,SIERRA_Native Peoples of California (3.00)
SDCC_HIST 105,SDCC_Introduction to Western Civilization I (3.00)
MVC_PHY 4C,MVC_Heat. Light and Waves (4.00)
LACC_ENGLISH 103,LACC_Critical Thinking. Reading and Writing (3.00)
SBCC_GDP 212,SBCC_Graphic Design II (3.00)
RCC_MAT 12,RCC_Statistics (4.00)
UCSB_DANCE 42B,UCSB_Beginning Ballet (1.00)
MVC_ENG 16,MVC_Introduction to Linguistics (3.00)
NORCO_ACC 1A,NORCO_Principles of Accounting. I (3.00)
CAMINO_HIST 140,CAMINO_History of Early Civilizations (3.00)
CITRUS_POLI 116,CITRUS_International Relations (3.00)
CYPRESS_ANTH 101 LC,CYPRESS_Biological Anthropology Lab (1.00)
MIRACSTA_SPAN 205,MIRACSTA_Hispanic Film. Literature and Composition (3.00)
CABRILLO_ES 50,CABRILLO_Action for Sustainability (3.00)
GWC_CHEM G185,GWC_General Chemistry B (5.00)
MOORPARK_CS M10B,MOORPARK_Object-Oriented Programming Using C++ (4.00)
SFCITY_CHIN 2,SFCITY_Continuation of Elementary Chinese (5.00)
UCR_ANTH 3,UCR_World Prehistory (5.00)
POSITAS_BIO 30,POSITAS_Introduction to College Biology (4.00)
IMPERIAL_HUM 100,IMPERIAL_Introduction to the Humanities (3.00)
COASTLIN_HIST C126,COASTLIN_African-American History (3.00)
SBVC_GEOL 250,SBVC_Geology of California (3.00)
LAVC_BRDCSTG 001,LAVC_Fundamentals of Radio and Television Broadcasting (3.00)
GAVILAN_ENGL 4B,GAVILAN_British Literature - 1798 to Present (3.00)
MARIN_MATH 105,MARIN_College Algebra (4.00)
CAMINO_JAPAN 1,CAMINO_Elementary Japanese I (5.00)
UCSD_PHYS 1B,UCSD_Electricity and Magnetism (3.00)
WHCL_ENGR 031,WHCL_Engineering Materials (3.00)
CITRUS_ACCT 102,CITRUS_Managerial Accounting (4.00)
SCC_ENGLT 317,SCC_The English Bible as Literature (3.00)
SDCC_SPAN 211,SDCC_Conversation and Composition Spanish II (3.00)
LAMC_ENG GEN 151,LAMC_MATERIALS OF ENGINEERING (3.00)
MIRAMAR_ARTF 220A,MIRAMAR_Life Sculpture I (3.00)
SRC_COUN 7,SRC_Identity and Cultural Diversity (3.00)
MCC_PHYS 4A,MCC_Physics for Scientists and Engineers (4.00)
UCB_PHILOS 25A,UCB_Ancient Philosophy (4.00)
PORTER_MATH P206,PORTER_Differential Equations and Linear Algebra (5.00)
OCC_GEOG A100,OCC_World Regional Geography (3.00)
OHLONE_PHYS 121,OHLONE_Introduction to Physics II (4.00)
CERRITOS_HIST 102,CERRITOS_Political and Social History of the United States: 1500s to 1876 (3.00)
CONTRA_ANTHR 140L,CONTRA_Physical Anthropology Laboratory (1.00)
GLENDALE_PHILO 101,GLENDALE_Introduction to Philosophy (3.00)
RSC_DNCE 106A,RSC_Introduction to Modern Dance (1.00)
ALAMEDA_ART 47,ALAMEDA_3-D Design (3.00)
AVC_PHYS 101,AVC_Introductory Physics (4.00)
CERRO_BSAD C131,CERRO_Business Law (3.00)
SADDLBK_ETT 24,SADDLBK_Stage Management (3.00)
CRAFTON_ENGL 170,CRAFTON_The Film Experience (3.00)
AHC_ANTH 107,AHC_Indigenous People of California (3.00)
PORTER_CGRA P113,PORTER_Digital Video Production (3.00)
UCSD_ECE 35,UCSD_Introduction to Analog Design (4.00)
LAPC_ANML SC 530,LAPC_Poultry Production (2.00)
ARC_ENGLT 341,ARC_World Literature II (3.00)
SIERRA_ARHI 120,SIERRA_Survey of Western Art II: Renaissance Traditions (3.00)
SBCC_ART 130,SBCC_Integrated Drawing and Painting (3.00)
PORTER_SPAN P105,PORTER_Spanish for Spanish Speakers (4.00)
SBVC_HIST 100H,SBVC_United States History to 1877 - Honors (3.00)
UCSC_ARTG 80G,UCSC_Visual Communication and Interaction Design (5.00)
SFCITY_TH A 150C,SFCITY_Advanced Acting Fundamentals (3.00)
SFCITY_PHIL 25C,SFCITY_Modern Philosophy through Kant (3.00)
UCSB_FEMST 60,UCSB_Women of Color: Race. Class. and Ethnicity (4.00)
BUTTE_ART 2,BUTTE_Prehistoric to Gothic Art History Survey (3.00)
MERCED_SOC -06,MERCED_Introduction to Crime (3.00)
MVC_PHI 11,MVC_Critical Thinking (3.00)
PASADENA_HIST 018,PASADENA_History of South Asia. Southeast Asia and the Pacific (3.00)
SFCITY_DANC 134C,SFCITY_Intermediate Tap Dance (1.00)
SEQUOIAS_ASL 002,SEQUOIAS_Elem Amer Sign Lang (3.00)
UCSB_THTR 11A,UCSB_Voice Laboratory (2.00)
CYPRESS_ECON 105HC,CYPRESS_Honors Principles of Economics (3.00)
PALOVRDE_MUS 137,PALOVRDE_History of Rock & Roll (3.00)
SADDLBK_JA 21,SADDLBK_Introduction to Japanese Culture (3.00)
DAC_,DAC_HONORS (4.00) Regular and honors courses may be combined to complete this series
CONTRA_SOCSC 140,CONTRA_Contemporary Women (3.00)
GMCC_ARBC 221,GMCC_Arabic IV (5.00)
WVC_ARTS 088A,WVC_Metal Sculpture Casting (3.00)
COPPER_ENG 011A,COPPER_Survey of English Literature: Old English to Eighteenth Century (3.00)
UCI_ANTHRO 2C,UCI_Introduction to Archaeology (4.00)
LAEC_CHEM 102,LAEC_General Chemistry II (5.00)
SBCC_HIST 122,SBCC_History of Great Britain (3.00)
PASADENA_LING 010,PASADENA_Introduction to Linguistics (3.00)
UCSC_MUSC 75,UCSC_Jazz Theory I (5.00)
CERRITOS_ENGL 246A,CERRITOS_Survey of British Literature A: Anglo-Saxon to 18th Century (3.00)
CANADA_ETHN 265,CANADA_Evolution of Hip Hop Culture: A Socio-Economic and Political Perspective (3.00)
CRC_PHIL 331,CRC_History of Modern Philosophy (3.00)
SEQUOIAS_ACCT 002,SEQUOIAS_Managerial Accounting (4.00)
MATEO_PSYC 225,MATEO_Theories of Personality (3.00)
MIRACSTA_SOC 110,MIRACSTA_Comparative Cultures (3.00)
RCC_HIS 12,RCC_Military History of the U.S. Since 1900 (3.00)
FULLRTON_SPAN 102 F,FULLRTON_Elementary Spanish II (5.00)
MOORPARK_SOC M120,MOORPARK_Introduction to Research Methods (3.00)
LAWC_ENG GEN 220,LAWC_ELECTRICAL CIRCUITS I (4.00)
DAC_PHIL 7,DAC_Deductive Logic (4.00)
CANYONS_ENGL 274,CANYONS_World Literature II (3.00)
OHLONE_HIST 104B,OHLONE_History of Europe and the Mediterranean World Since 1600 (3.00)
PALOVRDE_PSY 215,PALOVRDE_Social Psychology (3.00)
IRVINE_HD 7,IRVINE_Developmental Psychology: Childhood and Adolescence (3.00)
COASTLIN_CHEM C220,COASTLIN_Organic Chemistry A (3.00)
LANEY_AFRAM 45,LANEY_Religion and the African-American Church in America (3.00)
UCD_ASA 001,UCD_Historical Experience of Asian Americans (4.00)
MATEO_HIST 201,MATEO_United States History I (3.00)
MCC_ENGL 49,MCC_Latino & Chicano Literature (3.00)
MCC_ANTHRO 1,MCC_Biological Anthropology (3.00)
CYPRESS_COMM 120 C,CYPRESS_Intercultural Communication (3.00)
UCR_AHS 15,UCR_Arts of Asia (4.00)
MONTEREY_PSYC 38,MONTEREY_Biological Psychology (3.00)
SJCC_BIOL 004A,SJCC_General Principles and Cell Biology (5.00)
MIRACSTA_HIST 109,MIRACSTA_History of the Middle East (3.00)
WVC_WGQS 001,WVC_Introduction to Women's Studies (4.00)
NORCO_ENG 24,NORCO_Survey of Asian American Literature (3.00)
REDWOODS_AG 23,REDWOODS_Introduction to Plant Science (3.00)
LAMC_ENGLISH 203,LAMC_World Literature (3.00)
MTSAC_PSYC 14H,MTSAC_Developmental Psychology - Honors (3.00)
MCC_CHDEV 30,MCC_Child. Family. and Community (3.00)
UCSB_CH E 5,UCSB_Introduction to Chemical Engineering Design (3.00)
VISTA_PHYS 4C,VISTA_General Physics with Calculus (5.00)
COASTLIN_MATH C140,COASTLIN_Business Calculus (4.00)
CANADA_MATH 200,CANADA_Elementary Probability and Statistics (4.00)
SRC_GEOL 11,SRC_Geology of California (3.00)
LATT_CH DEV 001,LATT_Child Growth and Development (3.00)
SDCC_DRAM 165,SDCC_Introduction to Stage Movement (3.00)
CRAFTON_GEOL 101H,CRAFTON_Introduction to Geology - Honors (3.00)
MIRAMAR_ARTF 110,MIRAMAR_Art History: Prehistoric to Gothic (3.00)
SADDLBK_PORT 2,SADDLBK_Elementary Portuguese (5.00)
MOORPARK_CS M10M,MOORPARK_Intermediate Java (3.00)
DAC_MUSI 1C,DAC_Music Appreciation: World Music in America (4.00)
POSITAS_JAMS 1,POSITAS_Introduction to Mass Communications (3.00)
PALOMAR_HIST 160,PALOMAR_History of the Middle East from 600 to the Present (3.00)
SKYLINE_ART 120,SKYLINE_Art of the Americas (3.00)
SADDLBK_ART 60,SADDLBK_Intaglio (Etching) and Relief I (3.00)
MTSJC_CHEM- 113H,MTSJC_Honors Organic Chemistry II (5.00)
RSC_HIST 101,RSC_World Civilizations to the 16th Century (3.00)
CERRO_ECON C101,CERRO_Introduction to Economics (3.00)
SIERRA_MUS 3A,SIERRA_Ear Training I (1.00)
MTSJC_LIT- 260H,MTSJC_Honors Introduction to African American Literature (3.00)
SRC_CS 10C,SRC_Programming Concepts and Methodologies 2 (4.00)
VENTURA_AES V23,VENTURA_Chicana/o/x and Latina/o/x Studies Issues (3.00)
DESERT_PH 5,DESERT_Computer Programming I: C++ for the Sciences and Engineering (3.00)
WHCL_MATH 001B,WHCL_Calculus with Applications (5.00)
LAVC_GEOLOGY 006,LAVC_Physical Geology Laboratory (1.00)
SFCITY_MATH 120,SFCITY_Linear Algebra (3.00)
LACC_SOC 001,LACC_Introduction to Sociology (3.00)
NORCO_GAM 4B,NORCO_Advanced Game Scripting (3.00)
MONTEREY_ECON 2,MONTEREY_Principles of Economics: Macro (3.00)
ARC_GEOG 300,ARC_Physical Geography: Exploring Earth's Environmental Systems (3.00)
DAC_ASAM 11,DAC_Asian Americans and Racism (4.00)
CHABOT_SOCI 4,CHABOT_Marriage and Family Relations (3.00)
KRC_FN 40,KRC_Nutrition (3.00)
IRVINE_WR 14,IRVINE_Intermediate Poetry Writing (3.00)
LAPC_ANTHRO 105,LAPC_Prehistoric Peoples (3.00)
PASADENA_MUSC 001C,PASADENA_Music Theory III (3.00)
SANTIAGO_GEOG 150,SANTIAGO_Exploring Maps and Geographic Technologies (3.00)
MARIN_SOC 223,MARIN_Gender and Society (3.00)
WHCL_BIO 015,WHCL_Biology for Education (3.00)
SHASTA_JAPN 1,SHASTA_Japanese 1 (5.00)
SCC_GEOG 306,SCC_Weather and Climate (3.00)
SADDLBK_GD 1,SADDLBK_History of Animation (3.00)
RIOHONDO_LIT 148,RIOHONDO_Introduction to Dramatic Literature (3.00)
COMPTON_WSTU 101,COMPTON_Introduction to Women's Studies (3.00)
PALOMAR_DNCE 131,PALOMAR_Tap II (0.50 - 1.00)
NAPA_SPAN 241,NAPA_Intermediate Spanish II (5.00)
VENTURA_HIST V70,VENTURA_Introduction to Western Civilization to the Scientific Revolution (3.00)
REDWOODS_PHIL 14,REDWOODS_History of Early Modern Philosophy (3.00)
LAMC_SOC 001,LAMC_Introduction to Sociology (3.00)
LBCC_PHIL 11,LBCC_Critical Thinking (3.00)
HARTNELL_GEG 2,HARTNELL_Introduction to Geography: Cultural Elements (3.00)
VVCC_PHIL 114,VVCC_Introduction to Political Theory Thought (3.00)
SCC_PHIL 480,SCC_History of Classical Philosophy - Honors (3.00)
COASTLIN_BIOL C210,COASTLIN_General Microbiology (5.00)
COASTLIN_PHYS C110,COASTLIN_Conceptual Physics (3.00)
AHC_MUS 111,AHC_Comprehensive Music Theory 1 (4.00)
MTSAC_PHOT 10,MTSAC_Basic Digital and Film Photography (3.00)
WCC_BIOL 25,WCC_Human Genetics (3.00)
HARTNELL_POL 3,HARTNELL_Introduction to International Relations (3.00)
UCLA_PUB PLC 10A,UCLA_Introduction to Public Policy (5.00)
LAHC_MATH 236,LAHC_Calculus for Business and Social Science (5.00)
IRVINE_DNCE 3,IRVINE_Middle Eastern Dance Fundamentals (1.00)
SANTIAGO_ERTH 111,SANTIAGO_Historical Geology (4.00)
DAC_ICS 35,DAC_Chicano/a and Latino/a Literature (4.00)
OCC_MRSC A100H,OCC_Honors Oceanography (3.00)
PALOMAR_PHIL 113,PALOMAR_Reasoning About Philosophical Issues (3.00)
SWSTRN_PS 102,SWSTRN_Introduction to American Government and Politics (3.00)
CERRITOS_HIST 101,CERRITOS_American History and Constitution (3.00)
DAC_MATH 17,DAC_Integrated Statistics 2 (5.00)
SWSTRN_ART 107,SWSTRN_Painting I (3.00)
CERRITOS_HIST 230,CERRITOS_History of Mexico (3.00)
LAPC_DNCESPC 173,LAPC_Hip-Hop Dance Techniques III (1.00)
MENDOCIN_ART 247,MENDOCIN_Ceramic Casting and Mold Making (3.00)
CYPRESS_ART 110 C,CYPRESS_Introduction to Art (3.00)
GMCC_ETHN 127,GMCC_La Chicana (3.00)
SISKIYOU_EDUC 1002,SISKIYOU_Introduction to Education (3.00)
GLENDALE_ENGL 101,GLENDALE_Freshman English (4.00)
TAHOE_GEG 102,TAHOE_Human Geography (4.00)
CLOVIS_ANTHRO 1,CLOVIS_Biological Anthropology (3.00)
DIABLO_EDUSP 101,DIABLO_Introduction to Disabilities (3.00)
MONTEREY_THEA 60C,MONTEREY_Studio Theatre - Classical (3.00)
LAPC_ART 308,LAPC_Oil Painting II (3.00)
UCSB_ECE 3,UCSB_Introduction to Electrical Engineering (4.00)
KRC_ART 3,KRC_Two-Dimensional Design (3.00)
UCB_AFRICAM 4A,UCB_Africa: History and Culture (4.00)
UCSB_RG ST 63,UCSB_Witches and Brujxs: Black Magic & (Afro-)Latinx Feminism (4.00)
UCI_COM LIT 60B,UCI_Reading with Theory (4.00)
MVC_HUM 5,MVC_Arts and Ideas: The Renaissance through the Modern Era (3.00)
LBCC_GBUS 5,LBCC_Introduction to Business (3.00)
MOORPARK_PHYS M20AL,MOORPARK_Mechanics of Solids and Fluids Laboratory (1.00)
FEATHER_MATH 224,FEATHER_Ordinary Differential Equations (4.00)
RSC_DNCE 105,RSC_World Dance and Cultures (3.00)
SWSTRN_JPN 202,SWSTRN_Intermediate Japanese II (5.00)
UCSD_COGS 14A,UCSD_Introduction to Research Methods (4.00)
SFCITY_LALS 13,SFCITY_Latin American Social Movements (3.00)
SKYLINE_BIOL 250,SKYLINE_Human Anatomy (4.00)
LAVC_SPANISH 003,LAVC_Intermediate Spanish I (5.00)
UCD_ECS 032B,UCD_Introduction to Data Structures (4.00)
UCI_CHC/LAT 63,UCI_Introduction to Chicano/Latino Studies III (4.00)
MTSAC_HIST 16,MTSAC_The Wild West - A History. 1800-1890 (3.00)
UCD_MAT 036,UCD_Fundamentals of Mathematics (3.00)
VVCC_MUSC 203,VVCC_Intermediate Theory-Chromatic Practice Part II (3.00)
OCC_ART A131,OCC_Painting 2 (3.00)
CYPRESS_THEA 226 C,CYPRESS_Musical Theater Techniques III (3.00)
DAC_KORE 2,DAC_Elementary Korean (Second Quarter) (5.00)
LANEY_THART 40,LANEY_Stagecraft (3.00)
CYPRESS_ART 154 C,CYPRESS_Ceramic Aesthetics and Finishes (3.00)
PORTER_CHEM P106,PORTER_Introduction to Chemical Principles (4.00)
SWSTRN_DANC 145,SWSTRN_African Dance I (1.50)
DIABLO_MUSIC 114,DIABLO_World Music (3.00)
MESA_ARCH 180A,MESA_Advanced Architectural Design IIA (5.00)
GWC_PSYC G280,GWC_Research Methods in Psychology (4.00)
SIERRA_ARHI 155,SIERRA_History of Islamic Art (3.00)
MONTEREY_SPAN 5,MONTEREY_Literature of the Spanish-Speaking World (3.00)
SIERRA_ENGL 1C,SIERRA_Critical Thinking and Writing Across the Curriculum (3.00)
MONTEREY_ARTB 4,MONTEREY_Color Fundamentals (3.00)
AHC_DANC 152,AHC_Tap Dance I (2.00)
LATT_DIGLMD 118,LATT_Image Manipulation for Multimedia (3.00)
SCC_ART 320,SCC_Design: Fundamentals (3.00)
PALOVRDE_PHY 220,PALOVRDE_General Physics II (4.00)
GMCC_MCOM 120,GMCC_Single Camera Video Cinematography (3.00)
CITRUS_ART 150,CITRUS_Computer Art Basics (3.00)
MARIN_FREN 226,MARIN_Advanced French II (3.00)
SFCITY_CINE 18,SFCITY_American Cinema (3.00)
SFCITY_MUS 9A,SFCITY_Beginning Piano (3.00)
LAWC_COMM 101,LAWC_Public Speaking (3.00)
CRAFTON_MUSIC 134,CRAFTON_Jazz History (3.00)
GLENDALE_PHY 110,GLENDALE_Introduction to Physics (3.00)
VENTURA_AES V40A,VENTURA_United States History: Focus on African Americans to Reconstruction (3.00)
CHAFFEY_ECON 1,CHAFFEY_Introduction to Economics (3.00)
PASADENA_PSYC 021H,PASADENA_Honors Developmental Psychology: The Child (3.00)
SEQUOIAS_CSCI 006,SEQUOIAS_Discrete Structures (3.00)
FRESNO_TA 42,FRESNO_Beginning Acting for Theatre Majors (3.00)
IMPERIAL_HIST 111,IMPERIAL_Modern Western Civilization (3.00)
SKYLINE_SPAN 110,SKYLINE_Elementary Spanish (5.00)
LANEY_SPAN 1B,LANEY_Elementary Spanish (5.00)
LAWC_MUSIC 136,LAWC_Music in American Culture (3.00)
POSITAS_BIO 7A,POSITAS_Human Anatomy (5.00)
GLENDALE_GEOG 107,GLENDALE_Weather. Climate and Climate Change (3.00)
COASTLIN_PHYS C285,COASTLIN_Calculus Based Physics: Modern (4.00)
FULLRTON_DANC 210 F,FULLRTON_Multicultural Dance in the U.S. Today (3.00)
UCR_EDUC 19,UCR_Topics in Education (4.00)
LAHC_ENGLISH 272,LAHC_Video Games as Literature (3.00)
MOORPARK_DANC M16A,MOORPARK_Hip Hop I - Fundamentals (1.50)
UCSC_MUSC 30A,UCSC_Theory. Literature. and Musicianship (5.00)
PASADENA_ART 004D,PASADENA_History of Modern Art (3.00)
RSC_MUS 113B,RSC_Musicianship Skills (1.00)
LBCC_CHEM 12B,LBCC_Organic Chemistry (5.50)
PASADENA_PHOT 005,PASADENA_Video (3.00)
UCI_PUBHLTH 90,UCI_Natural Disasters (4.00)
LBCC_DMA 40,LBCC_Multimedia Design (3.00)
SIERRA_AAD 88,SIERRA_History of Filmmaking (3.00)
SDCC_GEOL 104,SDCC_Earth Science (3.00)
CRC_ETHNS 344,CRC_The Latino Experience in America (3.00)
COASTLIN_ART C142,COASTLIN_Painting 2 (3.00)
RSC_DM 255,RSC_Motion Picture Technical Production (3.00)
MTSJC_BADM- 201,MTSJC_Legal Environment of Business (3.00)
UCR_CS 10C,UCR_Intro to Data Structures and Algorithms (4.00)
DIABLO_BIOSC 131,DIABLO_Principles of Organismal Biology. Evolution. and Ecology (5.00)
IMPERIAL_PHYS 202,IMPERIAL_General Physics II (4.00)
SJDELTA_HIST 6C,SJDELTA_History of the Middle East (3.00)
GWC_CMST G100,GWC_Interpersonal Communication (3.00)
CHAFFEY_HIST 20,CHAFFEY_History of the United States from 1945 - Present (3.00)
SMCC_ENVRN 22,SMCC_Environmental Politics and Policies (3.00)
SANTIAGO_PHIL 106,SANTIAGO_Introduction to Philosophy (3.00)
CUYAMACA_CS 240,CUYAMACA_Discrete Structures (3.00)
CYPRESS_PHIL 101HC,CYPRESS_Honors Introduction to Religious Studies (3.00)
SFCITY_ECON 5,SFCITY_Introductory Statistics for Economics. Business and Social Sciences (5.00)
LAEC_PHILOS 001,LAEC_Introduction to Philosophy (3.00)
WVC_GEOG 001,WVC_Introduction to Physical Geography (3.00)
RCC_HUM 16,RCC_Arts and Ideas: American Culture (3.00)
CITRUS_PSY 220,CITRUS_Introduction to Social Psychology (3.00)
DESERT_TA 31,DESERT_Technical Theatre Production (2.00)
PALOMAR_CSCI 210,PALOMAR_Data Structures (4.00)
UCSB_CMPSC 5A,UCSB_Introduction to Data Science 1 (4.00)
FOOTHILL_ENGL 45AH,FOOTHILL_Honors Survey of American Literature I: Beginnings to 1865 (5.00)
LAEC_ARTHIST 162,LAEC_Introduction to California Art and Architecture (3.00)
PORTER_MUSC P111,PORTER_Music Appreciation: Music Through 1800 (3.00)
CHAFFEY_ETHN 4,CHAFFEY_Introduction to African American Studies (3.00)
UCD_MUS 006B,UCD_Elementary Theory. Part 2 (3.00)
DIABLO_ARTDM 214,DIABLO_Introduction to Graphic Design (3.00)
DESERT_PS 6,DESERT_Latinx Politics (3.00)
UCSB_RG ST 17C,UCSB_Introduction to Biblical Hebrew III (4.00)
IRVINE_FILM 71,IRVINE_Introduction to Film (3.00)
GAVILAN_CHEM 30B,GAVILAN_Elementary Organic Biochemistry (4.00)
LAEC_CS 116,LAEC_Programming in C++ (3.00)
CERRO_MATH C257,CERRO_Linear Algebra (4.00)
CRC_ART 301,CRC_Digital Drawing and Composition (3.00)
FOLSOM_ART 404,FOLSOM_Intermediate Clay Sculpture (3.00)
CRC_ENGLT 303,CRC_Introduction to the Short Story (3.00)
NAPA_SOCI 150,NAPA_Sociology of Race and Ethnicity (3.00)
LAPC_ACCTG 001,LAPC_Introductory Accounting I (5.00)
UCLA_ENVIRON M30,UCLA_Environmental Literature and Culture (5.00)
UCSC_HAVC 55,UCSC_Unclothed: The Naked Body from Antiquity to the Present (5.00)
UCSB_DANCE 44C,UCSB_Beginning Modern Dance (1.00)
LASSEN_ART 9,LASSEN_History of Asian Art (3.00)
FULLRTON_PHYS 222 F,FULLRTON_General Physics II (4.00)
CUESTA_PSYC 206,CUESTA_Introduction to Social Psychology (3.00)
